Address,Meta Title,Meta Description,Category
/listings/7569233,"26 W. Old Gulph Rd, Gladwyne, PA, 19035 | undefined","Gladwyne - 26 W. Old Gulph Rd, Gladwyne, PA, 19035 - 16,410 Square Feet for sale in undefined",Property Pages
/listings/7569242,"2210 Delancey Pl, Philadelphia, PA, 19103 | undefined","Philadelphia - 2210 Delancey Pl, Philadelphia, PA, 19103",Property Pages
/listings/7569355,"295 Cumberland Street, Brooklyn, NY, 11238 | Fort Greene","Fort Greene - 295 Cumberland St., Brooklyn, NY, 11238 - 3,086 Square Feet for sale in Fort Greene - Historic charm meets contemporary luxury in this turn-of-the-century single-family townhouse in Fort Greene. A captivating Greek Revival façade with Corinthian columns belies warm and inviting interiors with designer stylings, modern infrastructure, and wondrous surprises throughout.",Property Pages
/listings/7569643,"31 East 2nd Street, Brooklyn, NY, 11218 | Windsor Terrace","Windsor Terrace - 31 East 2nd St., Brooklyn, NY, 11218 - 2,300 Square Feet for sale in Windsor Terrace - Enjoy a serene Windsor Terrace lifestyle in this early 20th century two-family townhouse tucked away on a charming tree-lined street.",Property Pages
/listings/7569645,"225 Rector Place, New York, NY, 10280 | Battery Park","Battery Park - 225 Rector Place 14N, New York, NY, 10280 - 830 Square Feet for sale in Battery Park",Property Pages
/listings/7569737,"590 Landing Avenue, Smithtown, NY, 11787 | Smithtown","Smithtown - 590 Landing Ave., Smithtown, NY, 11787 - 2,950 Square Feet for sale in Smithtown",Property Pages
/listings/7570843,,,Property Pages
/listings/7570932,"108-110 West 25th Street, New York, NY, 10001 | Chelsea","Chelsea - 108-110 West 25th St. PH12, New York, NY, 10001 - 2,500 Square Feet for sale in Chelsea",Property Pages
/listings/7571767,"243 West 60th Street, New York, NY, 10023 | Lincoln Square","Lincoln Square - 243 West 60th St. 3E, New York, NY, 10023 - 1,326 Square Feet for sale in Lincoln Square",Property Pages
/listings/7572417,,,Property Pages
/listings/7572524,,,Property Pages
/listings/7573612,"221 West 82nd Street, New York, NY, 10024 | Upper West Side","Upper West Side - 221 West 82nd St. 12F, New York, NY, 10024",Property Pages
/listings/7573628,"111 Wooster Street, New York, NY, 10012 | SoHo","SoHo - 111 Wooster St. 4D, New York, NY, 10012 - 2,127 Square Feet for sale in SoHo",Property Pages
/listings/7573767,,,Property Pages
/listings/7573783,,,Property Pages
/listings/7573791,,,Property Pages
/listings/7574191,,,Property Pages
/listings/7574314,"761 Dawson Street, Bronx, NY, 10455 | Woodstock","Woodstock - 761 Dawson St. 3, Bronx, NY, 10455 - 3,531 Square Feet for sale in Woodstock",Property Pages
/listings/7574479,"98 Peters Lane, Westhampton Beach, Westhampton Beach, NY, 11978 | Quiogue","Westhampton Beach - 98 Peters Lane, Westhampton Beach, Westhampton Beach, NY, 11978 - 1,008 Square Feet for sale in Quiogue - Hamptons house with new pool and 2.5 from the ocean under a million. Excellent investment property.",Property Pages
/listings/7574848,"265 Hidden Pond Path, Wading River, NY, 11792 | Wading River","Wading River - 265 Hidden Pond Path, Wading River, NY, 11792 - 2,948 Square Feet for sale in Wading River",Property Pages
/listings/7574865,"1175 York Avenue, New York, NY, 10065 | Lenox Hill","Lenox Hill - 1175 York Ave. 12H, New York, NY, 10065",Property Pages
/listings/7574873,"90 Bay Street Landing, Staten Island, NY, 10301 | Saint George","Staten Island - 90 Bay St. Landing 9F, Staten Island, NY, 10301",Property Pages
/listings/7575204,,,Property Pages
/listings/7575546,"124 Wyckoff Street, Brooklyn, NY, 11201 | Boerum Hill","Boerum Hill - 124 Wyckoff St. PH, Brooklyn, NY, 11201 - 1,602 Square Feet for sale in Boerum Hill - Indulge in the epitome of luxury at 124 Wyckoff Street, a brand new 3-unit boutique condominium on a picturesque block on the border of Boerum Hill and Cobble Hill.",Property Pages
/listings/7575669,"373 Little Noyac Path, Water Mill, NY, 11976 | Water Mill","Water Mill - 373 Little Noyac Path, Water Mill, NY, 11976 - 9,600 Square Feet for sale in Water Mill",Property Pages
/listings/7575682,,,Property Pages
/listings/7575812,"331 West 84th Street, New York, NY, 10024 | Upper West Side","Upper West Side - 331 West 84th St. 3/4, New York, NY, 10024",Property Pages
/listings/7577173,"1049 Fifth Avenue, New York, NY, 10028 | Upper East Side","Upper East Side - 1049 Fifth Ave. 17B, New York, NY, 10028 - 2,918 Square Feet for sale in Upper East Side",Property Pages
/listings/7577342,"2498 Grand Avenue, Bellmore, NY, 11710 | Bellmore","Bellmore - 2498 Grand Ave., Bellmore, NY, 11710 - 1,075 Square Feet for sale in Bellmore",Property Pages
/listings/7577463,"183 Mcguinness Boulevard, Brooklyn, NY, 11222 | Greenpoint","Greenpoint - 183 Mcguinness Blvd. 1C, Brooklyn, NY, 11222 - 1,144 Square Feet for sale in Greenpoint - Graced with a spacious backyard and a collection of contemporary fixtures and finishes, this brand new 1-bedroom, 1.5-bathroom duplex combines urban elegance with relaxed Greenpoint living in the heart of one of Brooklyn’s trendiest neighborhoods. The spacious backyard is perfect for alfresco dining, sun lounging, urban gardening, outdoor crafts, and more.",Property Pages
/listings/7577486,"175 Adams Street, Brooklyn, NY, 11201 | Downtown Brooklyn","Downtown Brooklyn - 175 Adams St. 11F, Brooklyn, NY, 11201 - Turnkey high floor spacious and sunny 1 bedroom ready for its new owner! At almost 700sqft, this home boasts newly refreshed wood floors, new painted interior, and updated kitchen cabinets and flooring. The unobstructed eastern exposure floods the unit with morning light. Overlooking the interior gardens and trees of Concord Village, this unit is pin drop quiet and provides a tranquil escape from the city.",Property Pages
/listings/7577596,,,Property Pages
/listings/7577684,"183 Mcguinness Boulevard, Brooklyn, NY, 11222 | Greenpoint","Greenpoint - 183 Mcguinness Blvd. 5A, Brooklyn, NY, 11222 - 890 Square Feet for sale in Greenpoint - Graced with a charming Juliet balcony and a collection of contemporary fixtures and finishes, this brand new 2-bedroom, 2-bathroom home combines urban elegance with relaxed Greenpoint living in the heart of one of Brooklyn’s trendiest neighborhoods.",Property Pages
/listings/7577752,,,Property Pages
/listings/7577805,"1 City Point, Brooklyn, NY, 11201 | Downtown Brooklyn","Downtown Brooklyn - 1 City Point 67F, Brooklyn, NY, 11201 - 703 Square Feet for sale in Downtown Brooklyn",Property Pages
/listings/7577820,"1 City Point, Brooklyn, NY, 11201 | Downtown Brooklyn","Downtown Brooklyn - 1 City Point 31E, Brooklyn, NY, 11201 - 1,178 Square Feet for sale in Downtown Brooklyn",Property Pages
/listings/7577838,,,Property Pages
/listings/7578180,"310 East 46th Street, New York, NY, 10017 | Turtle Bay","Turtle Bay - 310 East 46th St. 18-G, New York, NY, 10017 - 515 Square Feet for sale in Turtle Bay",Property Pages
/listings/7578366,"251 East 32nd Street, New York, NY, 10016 | Kips Bay","Kips Bay - 251 East 32nd St. 3D, New York, NY, 10016",Property Pages
/listings/7578433,"77 Greenwich Street, New York, NY, 10006 | Financial District","Financial District - 77 Greenwich St. 17A, New York, NY, 10006 - 1,721 Square Feet for sale in Financial District",Property Pages
/listings/7579961,"8 Eagle Circle, Bohemia, NY, 11716 | Bohemia","Bohemia - 8 Eagle Circle 8, Bohemia, NY, 11716 - 1,800 Square Feet for sale in Bohemia",Property Pages
/listings/7580044,"60 Greene Street, New York, NY, 10012 | SoHo","SoHo - 60 Greene St. 4, New York, NY, 10012 - 3,918 Square Feet for sale in SoHo",Property Pages
/listings/7580387,"280 Rector Place, New York, NY, 10280 | Battery Park","Battery Park - 280 Rector Place 8E, New York, NY, 10280 - 554 Square Feet for sale in Battery Park",Property Pages
/listings/7580760,,,Property Pages
/listings/7580943,"665 Bergen Street, Brooklyn, NY, 11238 | Prospect Heights","Prospect Heights - 665 Bergen St., Brooklyn, NY, 11238 - 3,528 Square Feet for sale in Prospect Heights",Property Pages
/listings/7581182,"1207 Rogers Avenue, Brooklyn, NY, 11226 | Flatbush","Flatbush - 1207 Rogers Ave. Rental Bldg, Brooklyn, NY, 11226",Property Pages
/listings/7581554,"485 Brickell Avenue, Miami, FL, 33131 | Brickell","Miami - 485 Brickell Ave. 4911, Miami, FL, 33131 - 876 Square Feet for sale in Brickell",Property Pages
/listings/7581786,"330 East 49th Street, New York, NY, 10017 | Turtle Bay","Turtle Bay - 330 East 49th St. 14B, New York, NY, 10017 - 689 Square Feet for sale in Turtle Bay",Property Pages
/listings/7582011,"882 Union Street #1C, Brooklyn, NY 11215, Brooklyn, NY, 11215 | Park Slope","Park Slope - 882 Union St. #1c, Brooklyn, Ny 11215 1C, Brooklyn, NY, 11215 - 1,792 Square Feet for sale in Park Slope - An exceptional duplex with natural light, a spacious private garden, and enchanting indoor-outdoor living. Upper level: primary bedroom, bathroom, open kitchen, living room connected to a garden. Lower level: recreation room, multi-use room, storage, closets, half bath, washer-dryer hookup. Gwendolyn Condos offer laundry, bike room, video intercom. Pet-friendly, financially sound. Near Prospect Park, dining, shopping.",Property Pages
/listings/7582049,"999 N 6th Street, Philadelphia, PA, 19123 | undefined","Philadelphia - 999 N 6th St., Philadelphia, PA, 19123 - 6,780 Square Feet for sale in undefined",Property Pages
/listings/7582156,,,Property Pages
/listings/7582802,"106 East 32nd Street, Brooklyn, NY, 11226 | Flatbush","Flatbush - 106 East 32nd St., Brooklyn, NY, 11226 - 3,394 Square Feet for sale in Flatbush",Property Pages
/listings/7582856,,,Property Pages
/listings/7582888,"121 Nassau Street, New York, NY, 10038 | Financial District","Financial District - 121 Nassau St. 25A, New York, NY, 10038",Property Pages
/listings/7582890,"152 Reade Street, New York, NY, 10013 | TriBeCa","TriBeCa - 152 Reade St., New York, NY, 10013 - 8,040 Square Feet for sale in TriBeCa - Welcome to the epitome of luxury living in the heart of TriBeCa. 152 Reade Street is a spectacular 25-foot-wide mansion that exudes elegance and sophistication. Originally designed by the pioneer of TriBeCa's modernization, John L. Petrarca of Guenther Petrarca, this truly unique residence has been completely redesigned and customized by Philip Koether Architects and holds historical significance as one of the first, and very few, single-family homes built in the area in over a century.",Property Pages
/listings/7582925,"158 Franklin Street, New York, NY, 10013 | TriBeCa","TriBeCa - 158 Franklin St. 3, New York, NY, 10013 - 1,875 Square Feet for sale in TriBeCa",Property Pages
/listings/7583158,"138-140 West 10th Street, New York, NY, 10014 | Greenwich Village","Greenwich Village - 138-140 West 10th St. 5FE, New York, NY, 10014 - Sun Splashed One Bed",Property Pages
/listings/7583167,"244 Franklin Avenue, Brooklyn, NY, 11205 | Bed Stuy","Bed Stuy - 244 Franklin Ave. 5B, Brooklyn, NY, 11205 - 639 Square Feet for sale in Bed Stuy",Property Pages
/listings/7583293,"113 Carroll Street, Brooklyn, NY, 11231 | Carroll Gardens","Carroll Gardens - 113 Carroll St. 2, Brooklyn, NY, 11231",Property Pages
/listings/7583542,"4305 Nw 63rd Pl, Boca Raton, NY, 33496 | International","Boca Raton - 4305 Nw 63rd Pl, Boca Raton, NY, 33496 - 2,998 Square Feet for sale in International",Property Pages
/listings/7583760,"52 Wooster Street, New York, NY, 10013 | SoHo","SoHo - 52 Wooster St. PH, New York, NY, 10013 - 4,270 Square Feet for sale in SoHo",Property Pages
/listings/7583856,"45 Tudor City Place, New York, NY, 10017 | Tudor City","Tudor City - 45 Tudor City Place 1203, New York, NY, 10017",Property Pages
/listings/7584145,,,Property Pages
/listings/7584257,"333 Rector Place, New York, NY, 10280 | Battery Park","Battery Park - 333 Rector Place 1012, New York, NY, 10280 - 768 Square Feet for sale in Battery Park",Property Pages
/listings/7584327,"124 Wyckoff Street, Brooklyn, NY, 11201 | Boerum Hill","Boerum Hill - 124 Wyckoff St. 1, Brooklyn, NY, 11201 - 1,327 Square Feet for sale in Boerum Hill - Indulge in the epitome of luxury at 124 Wyckoff Street, a brand new 3-unit boutique condominium on a picturesque block on the border of Boerum Hill and Cobble Hill.",Property Pages
/listings/7584408,,,Property Pages
/listings/7584742,"2 South End Avenue, New York, NY, 10280 | Battery Park","Battery Park - 2 South End Ave. 7P, New York, NY, 10280 - 1,000 Square Feet for sale in Battery Park",Property Pages
/listings/7585046,"77 Greenwich Street, New York, NY, 10006 | Financial District","Financial District - 77 Greenwich St. 27C, New York, NY, 10006 - 1,328 Square Feet for sale in Financial District",Property Pages
/listings/7585144,"14-16 Wooster Street, New York, NY, 10013 | SoHo","SoHo - 14-16 Wooster St. 4, New York, NY, 10013 - 3,800 Square Feet for sale in SoHo",Property Pages
/listings/7585399,"2 South End Avenue, New York, NY, 10280 | Battery Park","Battery Park - 2 South End Ave. 3G, New York, NY, 10280 - 634 Square Feet for sale in Battery Park",Property Pages
/listings/7585420,"485 Brickell Avenue, Miami, FL, 33131 | Brickell","Miami - 485 Brickell Ave. 2103, Miami, FL, 33131 - 790 Square Feet for sale in Brickell",Property Pages
/listings/7585491,"77 Sw 18th Ter, Miami, NY, 33129 | International","Miami - 77 Sw 18th Ter, Miami, NY, 33129 - 4,250 Square Feet for sale in International",Property Pages
/listings/7585624,"114 Cove Street, New Haven, CT, 06512 | undefined","New Haven - 114 Cove St., New Haven, CT, 06512 - 7,824 Square Feet for sale in undefined",Property Pages
/listings/7585676,,,Property Pages
/listings/7585918,"21-23 South William Street, New York, NY, 10004 | Financial District","Financial District - 21-23 South William St. 2D, New York, NY, 10004",Property Pages
/listings/7586035,"1155 Ocean Avenue, Brooklyn, NY, 11230 | Ditmas Park","Ditmas Park - 1155 Ocean Ave. 3A, Brooklyn, NY, 11230 - Introducing the perfect blend of comfort, style, and convenience! Nestled in a desirable location, this stunning one-bedroom apartment offers an exceptional living experience. With hardwood floors throughout, a renovated kitchen and bathroom, and an array of desirable features, this home is sure to impress even the most discerning individuals.",Property Pages
/listings/7586152,"4322 El Mar Dr, Fort Lauder, NY, 33308 | International","Fort Lauder - 4322 El Mar Dr #10, Fort Lauder, NY, 33308",Property Pages
/listings/7586215,,,Property Pages
/listings/7586215,"110 Franklin Street, New York, NY, 10013 | TriBeCa","TriBeCa - 110 Franklin St. 1, New York, NY, 10013",Property Pages
/listings/7586365,"5173 Beckman Ter, Palm Beach Gardens, FL, 33418 | undefined","Palm Beach Gardens - 5173 Beckman Ter, Palm Beach Gardens, FL, 33418 - 2,252 Square Feet for sale in undefined",Property Pages
/listings/7586373,"1454 S Jeaga Dr, Jupiter, NY, 33458 | International","Jupiter - 1454 S Jeaga Dr, Jupiter, NY, 33458 - 1,533 Square Feet for sale in International",Property Pages
/listings/7586518,"107 Stirling Rd, Dania, NY, 33004 | International","Dania - 107 Stirling Rd, Dania, NY, 33004 - 1,248 Square Feet for sale in International",Property Pages
